Experiment,i,Mass,Coupling,Signal_Strength
TPC3,46,3.419952e-01,7.742637e-07,148.982931
TPC3,6,3.419952e-01,1.000000e-07,1.384807
TPC3,57,6.161550e-01,1.291550e-06,0.000000
TPC3,37,6.161550e-01,4.641589e-07,0.285495
TPC3,59,2.000000e+00,1.291550e-06,0.000000
TPC3,58,1.110095e+00,1.291550e-06,0.000000
TPC2,91,1.801648e-02,1.000000e-05,141951.807072
TPC2,83,5.848035e-02,5.994843e-06,244638.853365
TPC3,7,6.161550e-01,1.000000e-07,0.731170
TPC2,92,3.245936e-02,1.000000e-05,934061.043171
TPC3,66,3.419952e-01,2.154435e-06,0.000000
TPC3,16,3.419952e-01,1.668101e-07,9.879935
TPC3,5,1.898235e-01,1.000000e-07,0.898294
TPC3,67,6.161550e-01,2.154435e-06,0.000000
TPC3,27,6.161550e-01,2.782559e-07,2.593933
TPC3,68,1.110095e+00,2.154435e-06,0.000000
TPC3,69,2.000000e+00,2.154435e-06,0.000000
TPC3,15,1.898235e-01,1.668101e-07,6.921006
TPC3,26,3.419952e-01,2.782559e-07,53.083220
TPC3,36,3.419952e-01,4.641589e-07,126.085482
TPC3,76,3.419952e-01,3.593814e-06,0.000000
TPC3,77,6.161550e-01,3.593814e-06,0.000000
TPC3,56,3.419952e-01,1.291550e-06,32.029587
TPC3,78,1.110095e+00,3.593814e-06,0.000000
TPC3,79,2.000000e+00,3.593814e-06,0.000000
TPC3,25,1.898235e-01,2.782559e-07,53.216626
TPC3,35,1.898235e-01,4.641589e-07,378.360540
TPC3,75,1.898235e-01,3.593814e-06,833.907399
TPC3,65,1.898235e-01,2.154435e-06,2330.494185
TPC3,14,1.053610e-01,1.668101e-07,3.429664
TPC3,86,3.419952e-01,5.994843e-06,0.000000
TPC3,87,6.161550e-01,5.994843e-06,0.000000
TPC3,4,1.053610e-01,1.000000e-07,0.442973
TPC3,88,1.110095e+00,5.994843e-06,0.000000
TPC3,89,2.000000e+00,5.994843e-06,0.000000
TPC3,45,1.898235e-01,7.742637e-07,1690.343972
TPC3,24,1.053610e-01,2.782559e-07,26.550430
TPC3,55,1.898235e-01,1.291550e-06,3202.406434
TPC3,33,5.848035e-02,4.641589e-07,62.417272
TPC3,95,1.898235e-01,1.000000e-05,0.000000
TPC3,3,5.848035e-02,1.000000e-07,0.134479
TPC3,96,3.419952e-01,1.000000e-05,0.000000
TPC3,97,6.161550e-01,1.000000e-05,0.000000
TPC3,98,1.110095e+00,1.000000e-05,0.000000
TPC3,99,2.000000e+00,1.000000e-05,0.000000
TPC3,44,1.053610e-01,7.742637e-07,1596.155663
TPC3,34,1.053610e-01,4.641589e-07,206.133830
TPC3,94,1.053610e-01,1.000000e-05,17161.112863
TPC3,13,5.848035e-02,1.668101e-07,1.041218
TPC3,54,1.053610e-01,1.291550e-06,11019.973835
TPC3,85,1.898235e-01,5.994843e-06,29.915158
TPC3,0,1.000000e-02,1.000000e-07,0.000394
TPC3,84,1.053610e-01,5.994843e-06,37084.932141
TPC3,10,1.000000e-02,1.668101e-07,0.003052
TPC3,2,3.245936e-02,1.000000e-07,0.024222
TPC3,23,5.848035e-02,2.782559e-07,8.061636
TPC4,9,2.000000e+00,1.000000e-07,0.000000
TPC3,74,1.053610e-01,3.593814e-06,70755.134985
TPC3,11,1.801648e-02,1.668101e-07,0.025190
TPC3,12,3.245936e-02,1.668101e-07,0.187541
TPC4,6,3.419952e-01,1.000000e-07,1.380347
TPC3,1,1.801648e-02,1.000000e-07,0.003253
TPC3,20,1.000000e-02,2.782559e-07,0.023631
TPC4,19,2.000000e+00,1.668101e-07,0.000000
TPC3,40,1.000000e-02,7.742637e-07,1.416626
TPC3,22,3.245936e-02,2.782559e-07,1.452165
TPC3,42,3.245936e-02,7.742637e-07,87.047601
TPC3,64,1.053610e-01,2.154435e-06,39478.535047
TPC3,31,1.801648e-02,4.641589e-07,1.510083
TPC3,62,3.245936e-02,2.154435e-06,5217.367829
TPC3,32,3.245936e-02,4.641589e-07,11.243538
TPC4,8,1.110095e+00,1.000000e-07,0.026620
TPC4,28,1.110095e+00,2.782559e-07,0.000000
TPC4,29,2.000000e+00,2.782559e-07,0.000000
TPC3,73,5.848035e-02,3.593814e-06,197681.680225
TPC3,63,5.848035e-02,2.154435e-06,28968.515906
TPC3,43,5.848035e-02,7.742637e-07,483.334309
TPC3,50,1.000000e-02,1.291550e-06,10.968293
TPC3,30,1.000000e-02,4.641589e-07,0.182964
TPC4,17,6.161550e-01,1.668101e-07,1.964740
TPC4,7,6.161550e-01,1.000000e-07,0.729310
TPC3,53,5.848035e-02,1.291550e-06,3741.093386
TPC4,18,1.110095e+00,1.668101e-07,0.001066
TPC4,5,1.898235e-01,1.000000e-07,0.890790
TPC4,38,1.110095e+00,4.641589e-07,0.000000
TPC3,72,3.245936e-02,3.593814e-06,40294.367249
TPC4,39,2.000000e+00,4.641589e-07,0.000000
TPC4,16,3.419952e-01,1.668101e-07,9.687134
TPC3,21,1.801648e-02,2.782559e-07,0.195035
TPC3,52,3.245936e-02,1.291550e-06,674.008746
TPC3,41,1.801648e-02,7.742637e-07,11.692137
TPC3,61,1.801648e-02,2.154435e-06,700.908864
TPC4,15,1.898235e-01,1.668101e-07,6.853733
TPC4,47,6.161550e-01,7.742637e-07,0.000000
TPC4,48,1.110095e+00,7.742637e-07,0.000000
TPC4,49,2.000000e+00,7.742637e-07,0.000000
TPC3,60,1.000000e-02,2.154435e-06,84.924296
TPC4,25,1.898235e-01,2.782559e-07,52.772346
TPC4,36,3.419952e-01,4.641589e-07,127.257590
TPC4,27,6.161550e-01,2.782559e-07,2.599302
TPC4,4,1.053610e-01,1.000000e-07,0.439055
TPC4,57,6.161550e-01,1.291550e-06,0.000000
TPC4,26,3.419952e-01,2.782559e-07,52.959848
TPC4,58,1.110095e+00,1.291550e-06,0.000000
TPC3,80,1.000000e-02,5.994843e-06,5091.019810
TPC4,59,2.000000e+00,1.291550e-06,0.000000
TPC3,51,1.801648e-02,1.291550e-06,90.525760
TPC4,37,6.161550e-01,4.641589e-07,0.285495
TPC4,46,3.419952e-01,7.742637e-07,148.362225
TPC3,90,1.000000e-02,1.000000e-05,39417.485306
TPC4,66,3.419952e-01,2.154435e-06,0.000000
TPC4,14,1.053610e-01,1.668101e-07,3.399294
TPC4,35,1.898235e-01,4.641589e-07,374.938691
TPC3,91,1.801648e-02,1.000000e-05,325195.620101
TPC4,67,6.161550e-01,2.154435e-06,0.000000
TPC4,68,1.110095e+00,2.154435e-06,0.000000
TPC4,69,2.000000e+00,2.154435e-06,0.000000
TPC3,83,5.848035e-02,5.994843e-06,617444.092721
TPC3,71,1.801648e-02,3.593814e-06,5426.614596
TPC3,82,3.245936e-02,5.994843e-06,311497.049764
TPC4,76,3.419952e-01,3.593814e-06,0.000000
TPC3,70,1.000000e-02,3.593814e-06,657.535987
TPC4,77,6.161550e-01,3.593814e-06,0.000000
TPC4,78,1.110095e+00,3.593814e-06,0.000000
TPC4,56,3.419952e-01,1.291550e-06,31.859028
TPC4,79,2.000000e+00,3.593814e-06,0.000000
TPC3,81,1.801648e-02,5.994843e-06,42011.179603
TPC4,3,5.848035e-02,1.000000e-07,0.134028
TPC4,2,3.245936e-02,1.000000e-07,0.024179
TPC4,24,1.053610e-01,2.782559e-07,26.316404
TPC4,44,1.053610e-01,7.742637e-07,1584.557790
TPC4,86,3.419952e-01,5.994843e-06,0.000000
TPC4,34,1.053610e-01,4.641589e-07,204.367810
TPC4,88,1.110095e+00,5.994843e-06,0.000000
TPC4,89,2.000000e+00,5.994843e-06,0.000000
TPC4,87,6.161550e-01,5.994843e-06,0.000000
TPC4,0,1.000000e-02,1.000000e-07,0.000394
TPC4,65,1.898235e-01,2.154435e-06,2345.723495
TPC4,1,1.801648e-02,1.000000e-07,0.003251
TPC4,75,1.898235e-01,3.593814e-06,815.401935
TPC3,92,3.245936e-02,1.000000e-05,2184621.197126
TPC4,54,1.053610e-01,1.291550e-06,10945.927039
TPC4,55,1.898235e-01,1.291550e-06,3205.898099
TPC4,95,1.898235e-01,1.000000e-05,0.000000
TPC4,98,1.110095e+00,1.000000e-05,0.000000
