Experiment,i,Mass,Coupling,Signal_Strength
TPC4,45,1.898235e-01,7.742637e-07,2695.914941
TPC5,28,1.110095e+00,2.782559e-07,0.342785
TPC4,22,3.245936e-02,2.782559e-07,1.724381
TPC5,17,6.161550e-01,1.668101e-07,6.937762
TPC5,15,1.898235e-01,1.668101e-07,9.910369
TPC4,20,1.000000e-02,2.782559e-07,0.028019
TPC5,25,1.898235e-01,2.782559e-07,76.529225
TPC4,21,1.801648e-02,2.782559e-07,0.233196
TPC4,33,5.848035e-02,4.641589e-07,77.243342
TPC5,27,6.161550e-01,2.782559e-07,10.730654
TPC5,26,3.419952e-01,2.782559e-07,114.813624
TPC5,39,2.000000e+00,4.641589e-07,0.033933
TPC5,4,1.053610e-01,1.000000e-07,0.551815
TPC5,36,3.419952e-01,4.641589e-07,314.620232
TPC5,37,6.161550e-01,4.641589e-07,6.749785
TPC4,31,1.801648e-02,4.641589e-07,1.805551
TPC4,30,1.000000e-02,4.641589e-07,0.216944
TPC5,49,2.000000e+00,7.742637e-07,0.087678
TPC5,35,1.898235e-01,4.641589e-07,552.518729
TPC5,38,1.110095e+00,4.641589e-07,1.676567
TPC4,32,3.245936e-02,4.641589e-07,13.351344
TPC5,3,5.848035e-02,1.000000e-07,0.165993
TPC5,47,6.161550e-01,7.742637e-07,26.295157
TPC5,46,3.419952e-01,7.742637e-07,459.493546
TPC5,14,1.053610e-01,1.668101e-07,4.270784
TPC4,40,1.000000e-02,7.742637e-07,1.679719
TPC4,43,5.848035e-02,7.742637e-07,598.002749
TPC5,34,1.053610e-01,4.641589e-07,255.925729
TPC5,13,5.848035e-02,1.668101e-07,1.285219
TPC5,48,1.110095e+00,7.742637e-07,6.098261
TPC4,41,1.801648e-02,7.742637e-07,13.980013
TPC5,24,1.053610e-01,2.782559e-07,33.092564
