Experiment,i,Mass,Coupling,Signal_Strength
OGTPC3,2,3.245936e-02,1.000000e-07,0.003879
OGTPC3,1,1.801648e-02,1.000000e-07,0.000508
OGTPC3,0,1.000000e-02,1.000000e-07,0.000062
OGTPC3,47,6.161550e-01,7.742637e-07,3.494638
OGTPC3,13,5.848035e-02,1.668101e-07,0.186070
OGTPC3,46,3.419952e-01,7.742637e-07,25.570880
OGTPC3,35,1.898235e-01,4.641589e-07,76.102049
OGTPC3,12,3.245936e-02,1.668101e-07,0.030035
OGTPC3,11,1.801648e-02,1.668101e-07,0.003937
OGTPC3,10,1.000000e-02,1.668101e-07,0.000481
OGTPC3,23,5.848035e-02,2.782559e-07,1.441056
OGTPC3,45,1.898235e-01,7.742637e-07,264.398067
OGTPC3,34,1.053610e-01,4.641589e-07,41.410266
OGTPC3,22,3.245936e-02,2.782559e-07,0.232645
OGTPC3,21,1.801648e-02,2.782559e-07,0.030481
OGTPC3,56,3.419952e-01,1.291550e-06,54.197659
OGTPC3,57,6.161550e-01,1.291550e-06,15.489480
OGTPC3,20,1.000000e-02,2.782559e-07,0.003724
OGTPC3,44,1.053610e-01,7.742637e-07,320.402339
OGTPC3,67,6.161550e-01,2.154435e-06,52.138367
OGTPC3,66,3.419952e-01,2.154435e-06,282.915172
OGTPC3,55,1.898235e-01,1.291550e-06,466.224363
OGTPC3,33,5.848035e-02,4.641589e-07,11.153744
OGTPC3,65,1.898235e-01,2.154435e-06,637.308268
OGTPC3,32,3.245936e-02,4.641589e-07,1.801275
OGTPC3,43,5.848035e-02,7.742637e-07,86.349421
OGTPC3,30,1.000000e-02,4.641589e-07,0.028834
OGTPC3,54,1.053610e-01,1.291550e-06,1987.200988
OGTPC3,31,1.801648e-02,4.641589e-07,0.236001
OGTPC3,42,3.245936e-02,7.742637e-07,13.940572
OGTPC3,41,1.801648e-02,7.742637e-07,1.827209
OGTPC3,75,1.898235e-01,3.593814e-06,2529.196982
OGTPC3,40,1.000000e-02,7.742637e-07,0.223250
OGTPC3,53,5.848035e-02,1.291550e-06,668.550456
OGTPC3,85,1.898235e-01,5.994843e-06,12544.330087
OGTPC3,52,3.245936e-02,1.291550e-06,107.980728
OGTPC3,51,1.801648e-02,1.291550e-06,14.147844
OGTPC3,50,1.000000e-02,1.291550e-06,1.728559
OGTPC3,64,1.053610e-01,2.154435e-06,6086.332396
OGTPC3,63,5.848035e-02,2.154435e-06,5160.455322
OGTPC3,84,1.053610e-01,5.994843e-06,13798.692830
OGTPC3,74,1.053610e-01,3.593814e-06,10609.190605
OGTPC3,62,3.245936e-02,2.154435e-06,835.948450
