Experiment,i,Mass,Coupling,Signal_Strength
OGTPC3,27,6.161550e-01,2.782559e-07,4.470034
OGTPC3,47,6.161550e-01,7.742637e-07,18.559997
OGTPC2,94,1.053610e-01,1.000000e-05,190632.849154
OGTPC3,46,3.419952e-01,7.742637e-07,200.206485
OGTPC3,26,3.419952e-01,2.782559e-07,58.162584
OGTPC3,39,2.000000e+00,4.641589e-07,0.014281
OGTPC3,28,1.110095e+00,2.782559e-07,0.232843
OGTPC3,31,1.801648e-02,4.641589e-07,0.897181
OGTPC3,38,1.110095e+00,4.641589e-07,0.991786
OGTPC2,82,3.245936e-02,5.994843e-06,191367.110362
OGTPC3,37,6.161550e-01,4.641589e-07,4.053314
OGTPC2,73,5.848035e-02,3.593814e-06,126649.620520
OGTPC3,36,3.419952e-01,4.641589e-07,133.440305
OGTPC3,58,1.110095e+00,1.291550e-06,8.776828
OGTPC2,93,5.848035e-02,1.000000e-05,759221.988327
OGTPC3,25,1.898235e-01,2.782559e-07,52.081031
OGTPC3,44,1.053610e-01,7.742637e-07,1292.565704
OGTPC3,49,2.000000e+00,7.742637e-07,0.041412
OGTPC2,83,5.848035e-02,5.994843e-06,374816.456553
OGTPC2,91,1.801648e-02,1.000000e-05,193038.288943
OGTPC2,90,1.000000e-02,1.000000e-05,23215.555787
OGTPC3,14,1.053610e-01,1.668101e-07,2.797588
OGTPC3,35,1.898235e-01,4.641589e-07,352.118289
OGTPC2,80,1.000000e-02,5.994843e-06,2998.420507
OGTPC2,92,3.245936e-02,1.000000e-05,1304334.944768
OGTPC3,52,3.245936e-02,1.291550e-06,414.770614
OGTPC3,59,2.000000e+00,1.291550e-06,0.107647
OGTPC3,48,1.110095e+00,7.742637e-07,3.181315
OGTPC3,2,3.245936e-02,1.000000e-07,0.014908
OGTPC3,3,5.848035e-02,1.000000e-07,0.091414
OGTPC3,64,1.053610e-01,2.154435e-06,25485.896184
OGTPC3,57,6.161550e-01,1.291550e-06,78.811685
OGTPC3,56,3.419952e-01,1.291550e-06,282.305045
OGTPC3,60,1.000000e-02,2.154435e-06,50.040486
OGTPC3,69,2.000000e+00,2.154435e-06,0.283291
OGTPC3,1,1.801648e-02,1.000000e-07,0.001933
OGTPC3,13,5.848035e-02,1.668101e-07,0.707810
OGTPC3,67,6.161550e-01,2.154435e-06,243.256244
OGTPC3,66,3.419952e-01,2.154435e-06,1182.209455
OGTPC3,34,1.053610e-01,4.641589e-07,167.405577
OGTPC3,87,6.161550e-01,5.994843e-06,1882.342508
OGTPC3,45,1.898235e-01,7.742637e-07,1355.473637
OGTPC3,68,1.110095e+00,2.154435e-06,24.435080
OGTPC3,73,5.848035e-02,3.593814e-06,125818.908687
OGTPC3,79,2.000000e+00,3.593814e-06,0.788272
OGTPC3,12,3.245936e-02,1.668101e-07,0.115426
OGTPC3,55,1.898235e-01,1.291550e-06,2541.449426
OGTPC3,97,6.161550e-01,1.000000e-05,5244.941139
OGTPC3,77,6.161550e-01,3.593814e-06,676.556351
OGTPC3,70,1.000000e-02,3.593814e-06,387.451648
OGTPC3,76,3.419952e-01,3.593814e-06,4512.866601
OGTPC3,82,3.245936e-02,5.994843e-06,191335.685480
OGTPC3,89,2.000000e+00,5.994843e-06,2.061033
OGTPC3,20,1.000000e-02,2.782559e-07,0.013925
OGTPC3,22,3.245936e-02,2.782559e-07,0.893690
OGTPC3,78,1.110095e+00,3.593814e-06,68.936682
OGTPC3,90,1.000000e-02,1.000000e-05,23225.921829
OGTPC3,65,1.898235e-01,2.154435e-06,3729.349201
OGTPC3,86,3.419952e-01,5.994843e-06,13949.376731
OGTPC3,33,5.848035e-02,4.641589e-07,42.424632
OGTPC3,30,1.000000e-02,4.641589e-07,0.107802
OGTPC3,88,1.110095e+00,5.994843e-06,188.478728
OGTPC3,54,1.053610e-01,1.291550e-06,8274.926779
OGTPC3,75,1.898235e-01,3.593814e-06,8742.808554
OGTPC3,32,3.245936e-02,4.641589e-07,6.903039
OGTPC3,99,2.000000e+00,1.000000e-05,6.103300
OGTPC3,43,5.848035e-02,7.742637e-07,328.292921
OGTPC3,85,1.898235e-01,5.994843e-06,34032.347460
OGTPC3,42,3.245936e-02,7.742637e-07,53.574454
OGTPC3,98,1.110095e+00,1.000000e-05,534.261758
OGTPC3,40,1.000000e-02,7.742637e-07,0.834720
OGTPC3,96,3.419952e-01,1.000000e-05,39196.956557
OGTPC3,41,1.801648e-02,7.742637e-07,6.946459
OGTPC3,95,1.898235e-01,1.000000e-05,118062.734978
OGTPC3,53,5.848035e-02,1.291550e-06,2552.817804
OGTPC3,51,1.801648e-02,1.291550e-06,53.783627
OGTPC3,83,5.848035e-02,5.994843e-06,376366.442907
OGTPC3,50,1.000000e-02,1.291550e-06,6.462715
OGTPC3,74,1.053610e-01,3.593814e-06,47957.243119
OGTPC3,61,1.801648e-02,2.154435e-06,416.424242
OGTPC3,63,5.848035e-02,2.154435e-06,19618.452708
OGTPC3,94,1.053610e-01,1.000000e-05,196059.848117
OGTPC3,62,3.245936e-02,2.154435e-06,3211.024363
OGTPC3,84,1.053610e-01,5.994843e-06,60311.905822
OGTPC3,71,1.801648e-02,3.593814e-06,3224.167213
OGTPC3,81,1.801648e-02,5.994843e-06,24959.821397
OGTPC3,72,3.245936e-02,3.593814e-06,24845.428000
OGTPC3,80,1.000000e-02,5.994843e-06,2999.791288
OGTPC3,91,1.801648e-02,1.000000e-05,193147.154943
OGTPC3,93,5.848035e-02,1.000000e-05,760633.818008
OGTPC3,92,3.245936e-02,1.000000e-05,1303530.083661
