Experiment,i,Mass,Coupling,Signal_Strength
OGTPC1,78,1.110095e+00,3.593814e-06,0.051680
OGTPC1,54,1.053610e-01,1.291550e-06,1385.812570
OGTPC1,96,3.419952e-01,1.000000e-05,181.759718
OGTPC1,87,6.161550e-01,5.994843e-06,0.000000
OGTPC1,56,3.419952e-01,1.291550e-06,44.039889
OGTPC1,68,1.110095e+00,2.154435e-06,0.000000
OGTPC1,67,6.161550e-01,2.154435e-06,11.220105
OGTPC1,98,1.110095e+00,1.000000e-05,0.400135
OGTPC1,49,2.000000e+00,7.742637e-07,0.000000
OGTPC1,77,6.161550e-01,3.593814e-06,2.184720
OGTPC1,53,5.848035e-02,1.291550e-06,421.765967
OGTPC1,61,1.801648e-02,2.154435e-06,70.457613
OGTPC1,95,1.898235e-01,1.000000e-05,9305.371419
OGTPC1,65,1.898235e-01,2.154435e-06,623.126387
OGTPC1,86,3.419952e-01,5.994843e-06,655.791511
OGTPC1,75,1.898235e-01,3.593814e-06,1534.817925
OGTPC1,66,3.419952e-01,2.154435e-06,184.688983
OGTPC1,85,1.898235e-01,5.994843e-06,4824.872533
OGTPC1,60,1.000000e-02,2.154435e-06,8.121195
OGTPC1,51,1.801648e-02,1.291550e-06,9.100023
OGTPC1,84,1.053610e-01,5.994843e-06,10159.907975
OGTPC1,94,1.053610e-01,1.000000e-05,35036.254616
OGTPC1,99,2.000000e+00,1.000000e-05,0.000000
OGTPC1,64,1.053610e-01,2.154435e-06,4250.005539
OGTPC1,74,1.053610e-01,3.593814e-06,7842.025273
OGTPC1,72,3.245936e-02,3.593814e-06,3975.106101
OGTPC1,92,3.245936e-02,1.000000e-05,211346.337983
OGTPC1,52,3.245936e-02,1.291550e-06,66.541831
OGTPC1,71,1.801648e-02,3.593814e-06,545.511227
OGTPC1,83,5.848035e-02,5.994843e-06,61533.497100
OGTPC1,73,5.848035e-02,3.593814e-06,20544.128959
OGTPC1,82,3.245936e-02,5.994843e-06,30480.353405
OGTPC1,70,1.000000e-02,3.593814e-06,62.879154
OGTPC1,91,1.801648e-02,1.000000e-05,32660.540009
OGTPC1,62,3.245936e-02,2.154435e-06,514.511545
OGTPC1,81,1.801648e-02,5.994843e-06,4222.932245
OGTPC1,80,1.000000e-02,5.994843e-06,486.838780
OGTPC1,63,5.848035e-02,2.154435e-06,3228.514573
OGTPC1,93,5.848035e-02,1.000000e-05,130456.794878
OGTPC1,90,1.000000e-02,1.000000e-05,3769.348897
OGTPC2,26,3.419952e-01,2.782559e-07,9.182433
OGTPC2,25,1.898235e-01,2.782559e-07,9.086527
OGTPC2,18,1.110095e+00,1.668101e-07,0.008182
OGTPC2,16,3.419952e-01,1.668101e-07,1.916534
OGTPC2,19,2.000000e+00,1.668101e-07,0.000189
OGTPC2,15,1.898235e-01,1.668101e-07,1.158391
OGTPC2,17,6.161550e-01,1.668101e-07,0.492310
OGTPC2,0,1.000000e-02,1.000000e-07,0.000038
OGTPC2,1,1.801648e-02,1.000000e-07,0.000327
OGTPC2,10,1.000000e-02,1.668101e-07,0.000292
OGTPC2,2,3.245936e-02,1.000000e-07,0.002389
OGTPC2,28,1.110095e+00,2.782559e-07,0.040209
OGTPC2,14,1.053610e-01,1.668101e-07,0.473075
OGTPC2,27,6.161550e-01,2.782559e-07,0.783243
OGTPC2,29,2.000000e+00,2.782559e-07,0.000182
OGTPC2,36,3.419952e-01,4.641589e-07,18.494251
OGTPC2,24,1.053610e-01,2.782559e-07,3.661930
OGTPC2,37,6.161550e-01,4.641589e-07,0.741480
OGTPC2,12,3.245936e-02,1.668101e-07,0.018498
OGTPC2,13,5.848035e-02,1.668101e-07,0.116315
OGTPC2,38,1.110095e+00,4.641589e-07,0.134009
OGTPC2,39,2.000000e+00,4.641589e-07,0.000187
OGTPC2,48,1.110095e+00,7.742637e-07,0.161905
OGTPC2,35,1.898235e-01,4.641589e-07,53.661074
OGTPC2,22,3.245936e-02,2.782559e-07,0.143230
OGTPC2,33,5.848035e-02,4.641589e-07,6.940234
OGTPC2,3,5.848035e-02,1.000000e-07,0.015023
OGTPC2,32,3.245936e-02,4.641589e-07,1.108959
OGTPC2,11,1.801648e-02,1.668101e-07,0.002529
OGTPC2,46,3.419952e-01,7.742637e-07,30.467340
OGTPC2,20,1.000000e-02,2.782559e-07,0.002261
OGTPC2,23,5.848035e-02,2.782559e-07,0.900561
OGTPC2,34,1.053610e-01,4.641589e-07,28.385666
OGTPC2,49,2.000000e+00,7.742637e-07,0.000000
OGTPC2,21,1.801648e-02,2.782559e-07,0.019579
OGTPC2,47,6.161550e-01,7.742637e-07,3.190338
OGTPC2,4,1.053610e-01,1.000000e-07,0.061105
OGTPC2,58,1.110095e+00,1.291550e-06,0.006675
OGTPC2,44,1.053610e-01,7.742637e-07,220.177555
OGTPC2,59,2.000000e+00,1.291550e-06,0.000000
OGTPC2,30,1.000000e-02,4.641589e-07,0.017509
OGTPC2,5,1.898235e-01,1.000000e-07,0.149355
OGTPC2,6,3.419952e-01,1.000000e-07,0.230213
OGTPC2,45,1.898235e-01,7.742637e-07,220.750752
OGTPC2,57,6.161550e-01,1.291550e-06,10.092753
OGTPC2,31,1.801648e-02,4.641589e-07,0.151591
OGTPC2,42,3.245936e-02,7.742637e-07,8.586105
OGTPC2,40,1.000000e-02,7.742637e-07,0.135568
OGTPC2,56,3.419952e-01,1.291550e-06,44.640328
OGTPC2,41,1.801648e-02,7.742637e-07,1.173708
OGTPC2,66,3.419952e-01,2.154435e-06,192.292551
OGTPC2,52,3.245936e-02,1.291550e-06,66.575436
OGTPC2,55,1.898235e-01,1.291550e-06,417.738072
OGTPC2,53,5.848035e-02,1.291550e-06,420.555720
OGTPC2,43,5.848035e-02,7.742637e-07,54.030240
OGTPC2,67,6.161550e-01,2.154435e-06,11.740206
OGTPC2,54,1.053610e-01,1.291550e-06,1380.980847
OGTPC2,68,1.110095e+00,2.154435e-06,0.000000
OGTPC2,69,2.000000e+00,2.154435e-06,0.000000
OGTPC2,61,1.801648e-02,2.154435e-06,70.360300
OGTPC2,7,6.161550e-01,1.000000e-07,0.230623
OGTPC2,77,6.161550e-01,3.593814e-06,2.184720
OGTPC2,50,1.000000e-02,1.291550e-06,1.049651
OGTPC2,60,1.000000e-02,2.154435e-06,8.127047
OGTPC2,51,1.801648e-02,1.291550e-06,9.087547
OGTPC2,76,3.419952e-01,3.593814e-06,456.366698
OGTPC2,79,2.000000e+00,3.593814e-06,0.000000
OGTPC2,65,1.898235e-01,2.154435e-06,623.429376
OGTPC2,8,1.110095e+00,1.000000e-07,0.007775
OGTPC2,75,1.898235e-01,3.593814e-06,1543.394847
OGTPC2,63,5.848035e-02,2.154435e-06,3226.772232
OGTPC2,78,1.110095e+00,3.593814e-06,0.051680
OGTPC2,86,3.419952e-01,5.994843e-06,730.237320
OGTPC2,87,6.161550e-01,5.994843e-06,0.000000
OGTPC2,62,3.245936e-02,2.154435e-06,514.678188
OGTPC2,64,1.053610e-01,2.154435e-06,4282.996413
OGTPC2,99,2.000000e+00,1.000000e-05,0.000000
OGTPC2,74,1.053610e-01,3.593814e-06,7912.542631
OGTPC2,88,1.110095e+00,5.994843e-06,0.000000
OGTPC2,95,1.898235e-01,1.000000e-05,9478.347232
